2023-05-18 00:05:44,934 - INFO - ===================Anomaly Detector Start======================
2023-05-18 00:16:42,240 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.96, 'light': 0.83, 'temperature': 30.64, 'humidity': 90.482, 'waterTemperature': 25.467, 'timestamp': '2023-05-17 9:55:47'}, '养鱼3': None}
2023-05-18 00:16:42,240 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 19.758, 'light': 0.83, 'temperature': 30.693, 'humidity': 90.437, 'waterTemperature': 25.502, 'timestamp': '2023-05-17 9:56:17'}, '养鱼3': None}
2023-05-18 00:16:42,240 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 20.712, 'light': 0.83, 'temperature': 30.746, 'humidity': 90.304, 'waterTemperature': 24.516, 'timestamp': '2023-05-17 9:56:47'}, '养鱼3': None}
2023-05-18 00:16:42,241 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.635, 'light': 0.83, 'temperature': 30.728, 'humidity': 90.19, 'waterTemperature': 25.525, 'timestamp': '2023-05-17 9:57:17'}, '养鱼3': None}
2023-05-18 00:16:42,246 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 21.855, 'light': 0.83, 'temperature': 30.772, 'humidity': 90.075, 'waterTemperature': 25.535, 'timestamp': '2023-05-17 9:57:47'}, '养鱼3': None}
2023-05-18 00:16:42,247 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 19.56, 'light': 0.83, 'temperature': 30.801, 'humidity': 89.969, 'waterTemperature': 26.289, 'timestamp': '2023-05-17 9:58:17'}, '养鱼3': None}
2023-05-18 00:16:42,247 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 20.335, 'light': 0.83, 'temperature': 30.85, 'humidity': 89.848, 'waterTemperature': 25.575, 'timestamp': '2023-05-17 9:58:47'}, '养鱼3': None}
2023-05-18 00:16:42,247 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.436, 'light': 0.83, 'temperature': 30.86, 'humidity': 89.782, 'waterTemperature': 24.54, 'timestamp': '2023-05-17 9:59:17'}, '养鱼3': None}
2023-05-18 00:16:42,247 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 21.621, 'light': 0.83, 'temperature': 30.909, 'humidity': 89.697, 'waterTemperature': 26.289, 'timestamp': '2023-05-17 9:59:47'}, '养鱼3': None}
2023-05-18 00:16:42,253 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.608, 'light': 0.83, 'temperature': 30.967, 'humidity': 89.605, 'waterTemperature': 25.595, 'timestamp': '2023-05-17 10:0:17'}, '养鱼3': None}
2023-05-18 00:16:42,253 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 20.308, 'light': 0.83, 'temperature': 30.984, 'humidity': 89.54, 'waterTemperature': 24.588, 'timestamp': '2023-05-17 10:0:47'}, '养鱼3': None}
2023-05-18 00:16:42,253 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.283, 'light': 0.83, 'temperature': 30.992, 'humidity': 89.425, 'waterTemperature': 25.635, 'timestamp': '2023-05-17 10:1:17'}, '养鱼3': None}
